"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2014","North Macedonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","40.2",""
"2014","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","4,140","e"
"2014","North Macedonia","Current prices, euro per capita","Final consumption expenditure","3,600","e"
"2014","North Macedonia","Current prices, euro per capita","Final consumption expenditure of general government","710","e"
"2014","North Macedonia","Current prices, euro per capita","Individual consumption expenditure of general government","340","e"
"2014","North Macedonia","Current prices, euro per capita","Collective consumption expenditure of general government","370","e"
"2014","Albania","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","12.4",""
"2014","Albania","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","14.9",""
"2014","Albania","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","6.8",""
"2014","Albania","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","5.5",""
"2014","Albania","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","9.0",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","13.0",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","15.8",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","7.0",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","5.7",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","9.3",""
"2014","Albania","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","29.9",""
"2014","Albania","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","35.7",""
"2014","Albania","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","16.4",""
"2014","Albania","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","13.1",""
"2014","Albania","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","21.8",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","30.4",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","36.9",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","16.4",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","13.3",""
"2014","Albania","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","21.6",""
"2014","Albania","Current prices, euro per capita","Gross domestic product at market prices","3,450",""
"2014","Albania","Current prices, euro per capita","Final consumption expenditure","3,180",""
"2014","Albania","Current prices, euro per capita","Final consumption expenditure of general government","400",""
"2014","Albania","Current prices, euro per capita","Individual consumption expenditure of general government","200",""
"2014","Albania","Current prices, euro per capita","Collective consumption expenditure of general government","200",""
"2014","Serbia","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","17.9",""
"2014","Serbia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","21.3",""
"2014","Serbia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","15.5",""
"2014","Serbia","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","13.9",""
"2014","Serbia","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","18.0",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","18.7",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","22.6",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","16.0",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","14.5",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","18.4",""
"2014","Serbia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","39.0",""
"2014","Serbia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","46.2",""
"2014","Serbia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","33.6",""
"2014","Serbia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","30.2",""
"2014","Serbia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","39.2",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","39.5",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","47.7",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","33.7",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","30.5",""
"2014","Serbia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","38.9",""
"2014","Serbia","Current prices, euro per capita","Gross domestic product at market prices","4,970",""
"2014","Serbia","Current prices, euro per capita","Final consumption expenditure","4,550",""
"2014","Serbia","Current prices, euro per capita","Final consumption expenditure of general government","900",""
"2014","Serbia","Current prices, euro per capita","Individual consumption expenditure of general government","510",""
"2014","Serbia","Current prices, euro per capita","Collective consumption expenditure of general government","390",""
"2014","Turkey","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","32.9",""
"2014","Turkey","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","31.8",""
"2014","Turkey","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","22.1",""
"2014","Turkey","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","34.3",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","33.8",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","22.8",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","63.8",""
"2014","Turkey","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","61.8",""
"2014","Turkey","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","42.9",""
"2014","Turkey","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","64.7",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","63.8",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","43.1",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government",":",""
"2014","Turkey","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government",":",""
"2014","Turkey","Current prices, euro per capita","Gross domestic product at market prices","9,110",""
"2014","Turkey","Current prices, euro per capita","Final consumption expenditure","6,820",""
"2014","Turkey","Current prices, euro per capita","Final consumption expenditure of general government","1,280",""
"2014","Turkey","Current prices, euro per capita","Individual consumption expenditure of general government",":",""
"2014","Turkey","Current prices, euro per capita","Collective consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","11.1",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","14.7",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","8.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","5.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","13.2",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","11.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","15.7",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","8.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","6.1",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","13.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Final consumption expenditure",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Final consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Individual consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Collective consumption expenditure of general government",":",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","106.1",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","108.4",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","104.9",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","105.5",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","103.9",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","100.0",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","101.5",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","103.7",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","100.3",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","100.9",""
"2015","European Union - 28 countries","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","99.4",""
"2015","European Union - 28 countries","Current prices, euro per capita","Gross domestic product at market prices","29,140",""
"2015","European Union - 28 countries","Current prices, euro per capita","Final consumption expenditure","22,270",""
"2015","European Union - 28 countries","Current prices, euro per capita","Final consumption expenditure of general government","5,990",""
"2015","European Union - 28 countries","Current prices, euro per capita","Individual consumption expenditure of general government","3,770",""
"2015","European Union - 28 countries","Current prices, euro per capita","Collective consumption expenditure of general government","2,230",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","94.3",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","92.3",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","95.3",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","94.8",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","96.3",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","98.5",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","96.4",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","99.7",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","99.1",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","100.6",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","100.0",""
"2015","European Union - 27 countries (from 2019)","Current prices, euro per capita","Gross domestic product at market prices","27,470",""
"2015","European Union - 27 countries (from 2019)","Current prices, euro per capita","Final consumption expenditure","20,550",""
"2015","European Union - 27 countries (from 2019)","Current prices, euro per capita","Final consumption expenditure of general government","5,710",""
"2015","European Union - 27 countries (from 2019)","Current prices, euro per capita","Individual consumption expenditure of general government","3,570",""
"2015","European Union - 27 countries (from 2019)","Current prices, euro per capita","Collective consumption expenditure of general government","2,140",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","115.9",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","116.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","117.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","118.7",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","114.7",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","122.9",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","125.9",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","122.9",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","125.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","119.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","108.5",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","108.8",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","109.8",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","111.1",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","107.5",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","110.1",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","112.8",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","110.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","112.2",""
"2015","European Union - 15 countries (1995-2004)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","106.8",""
"2015","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","33,760",""
"2015","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Final consumption expenditure","25,880",""
"2015","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Final consumption expenditure of general government","7,020",""
"2015","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Individual consumption expenditure of general government","4,470",""
"2015","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Collective consumption expenditure of general government","2,560",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","106.5",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","104.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","107.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","106.8",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","108.5",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","113.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","113.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","112.7",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","112.7",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","112.7",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","106.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","104.1",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","106.9",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","106.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","108.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","107.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","108.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","107.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","107.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","107.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, euro per capita","Gross domestic product at market prices","31,030",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, euro per capita","Final consumption expenditure","23,310",""
