"TIME","GEO","SEX","WORKTIME","WSTATUS","NACE_R2","UNIT","Value","Flag and Footnotes"
"2013","Denmark","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Denmark","Females","Total","Employed persons","Total - all NACE activities","Hour","31.5",""
"2013","Denmark","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.3",""
"2013","Denmark","Females","Full-time","Employed persons","Total - all NACE activities","Hour","37.6",""
"2013","Denmark","Females","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Germany (until 1990 former territory of the FRG)","Total","Total","Employed persons","Total - all NACE activities","Hour","35.3",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Part-time","Employed persons","Total - all NACE activities","Hour","18.6",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.7",""
"2013","Germany (until 1990 former territory of the FRG)","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Germany (until 1990 former territory of the FRG)","Males","Total","Employed persons","Total - all NACE activities","Hour","39.6",""
"2013","Germany (until 1990 former territory of the FRG)","Males","Part-time","Employed persons","Total - all NACE activities","Hour","16.5",""
"2013","Germany (until 1990 former territory of the FRG)","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2013","Germany (until 1990 former territory of the FRG)","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Germany (until 1990 former territory of the FRG)","Females","Total","Employed persons","Total - all NACE activities","Hour","30.3",""
"2013","Germany (until 1990 former territory of the FRG)","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.2",""
"2013","Germany (until 1990 former territory of the FRG)","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Germany (until 1990 former territory of the FRG)","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Estonia","Total","Total","Employed persons","Total - all NACE activities","Hour","38.8",""
"2013","Estonia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.4",""
"2013","Estonia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Estonia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Estonia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Estonia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.8",""
"2013","Estonia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2013","Estonia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Estonia","Females","Total","Employed persons","Total - all NACE activities","Hour","37.6",""
"2013","Estonia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.7",""
"2013","Estonia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Estonia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Ireland","Total","Total","Employed persons","Total - all NACE activities","Hour","35.3",""
"2013","Ireland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.2",""
"2013","Ireland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.1",""
"2013","Ireland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Ireland","Males","Total","Employed persons","Total - all NACE activities","Hour","39.0",""
"2013","Ireland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2013","Ireland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2013","Ireland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Ireland","Females","Total","Employed persons","Total - all NACE activities","Hour","31.4",""
"2013","Ireland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.9",""
"2013","Ireland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","37.6",""
"2013","Ireland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Greece","Total","Total","Employed persons","Total - all NACE activities","Hour","42.0",""
"2013","Greece","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.1",""
"2013","Greece","Total","Full-time","Employed persons","Total - all NACE activities","Hour","44.1",""
"2013","Greece","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Greece","Males","Total","Employed persons","Total - all NACE activities","Hour","44.2",""
"2013","Greece","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.4",""
"2013","Greece","Males","Full-time","Employed persons","Total - all NACE activities","Hour","45.6",""
"2013","Greece","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Greece","Females","Total","Employed persons","Total - all NACE activities","Hour","39.0",""
"2013","Greece","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.8",""
"2013","Greece","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.8",""
"2013","Greece","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Spain","Total","Total","Employed persons","Total - all NACE activities","Hour","38.0",""
"2013","Spain","Total","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2013","Spain","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.7",""
"2013","Spain","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Spain","Males","Total","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Spain","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.4",""
"2013","Spain","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.7",""
"2013","Spain","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Spain","Females","Total","Employed persons","Total - all NACE activities","Hour","34.8",""
"2013","Spain","Females","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2013","Spain","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Spain","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","France","Total","Total","Employed persons","Total - all NACE activities","Hour","37.5",""
"2013","France","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.0",""
"2013","France","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","France","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","France","Males","Total","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","France","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.4",""
"2013","France","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.8",""
"2013","France","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","France","Females","Total","Employed persons","Total - all NACE activities","Hour","34.3",""
"2013","France","Females","Part-time","Employed persons","Total - all NACE activities","Hour","23.4",""
"2013","France","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.1",""
"2013","France","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Croatia","Total","Total","Employed persons","Total - all NACE activities","Hour","39.8",""
"2013","Croatia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.5",""
"2013","Croatia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2013","Croatia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Croatia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Croatia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2013","Croatia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2013","Croatia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Croatia","Females","Total","Employed persons","Total - all NACE activities","Hour","39.0",""
"2013","Croatia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.4",""
"2013","Croatia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2013","Croatia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Italy","Total","Total","Employed persons","Total - all NACE activities","Hour","36.9",""
"2013","Italy","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Italy","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Italy","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Italy","Males","Total","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Italy","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Italy","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2013","Italy","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Italy","Females","Total","Employed persons","Total - all NACE activities","Hour","32.7",""
"2013","Italy","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Italy","Females","Full-time","Employed persons","Total - all NACE activities","Hour","38.1",""
"2013","Italy","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Cyprus","Total","Total","Employed persons","Total - all NACE activities","Hour","39.8",""
"2013","Cyprus","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2013","Cyprus","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.5",""
"2013","Cyprus","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Cyprus","Males","Total","Employed persons","Total - all NACE activities","Hour","41.7",""
"2013","Cyprus","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.3",""
"2013","Cyprus","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.6",""
"2013","Cyprus","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Cyprus","Females","Total","Employed persons","Total - all NACE activities","Hour","37.8",""
"2013","Cyprus","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.6",""
"2013","Cyprus","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2013","Cyprus","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Latvia","Total","Total","Employed persons","Total - all NACE activities","Hour","38.8",""
"2013","Latvia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Latvia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.4",""
"2013","Latvia","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Latvia","Males","Total","Employed persons","Total - all NACE activities","Hour","39.6",""
"2013","Latvia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Latvia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Latvia","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Latvia","Females","Total","Employed persons","Total - all NACE activities","Hour","38.1",""
"2013","Latvia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Latvia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Latvia","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Lithuania","Total","Total","Employed persons","Total - all NACE activities","Hour","38.1",""
"2013","Lithuania","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2013","Lithuania","Total","Full-time","Employed persons","Total - all NACE activities","Hour","39.6",""
"2013","Lithuania","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Lithuania","Males","Total","Employed persons","Total - all NACE activities","Hour","38.9",""
"2013","Lithuania","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.3",""
"2013","Lithuania","Males","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Lithuania","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Lithuania","Females","Total","Employed persons","Total - all NACE activities","Hour","37.4",""
"2013","Lithuania","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.7",""
"2013","Lithuania","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.2",""
"2013","Lithuania","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Luxembourg","Total","Total","Employed persons","Total - all NACE activities","Hour","37.1",""
"2013","Luxembourg","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.6",""
"2013","Luxembourg","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Luxembourg","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Luxembourg","Males","Total","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Luxembourg","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.8",""
"2013","Luxembourg","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2013","Luxembourg","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Luxembourg","Females","Total","Employed persons","Total - all NACE activities","Hour","33.5",""
"2013","Luxembourg","Females","Part-time","Employed persons","Total - all NACE activities","Hour","22.1",""
"2013","Luxembourg","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.7",""
"2013","Luxembourg","Females","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Hungary","Total","Total","Employed persons","Total - all NACE activities","Hour","39.5",""
"2013","Hungary","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.3",""
"2013","Hungary","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","Hungary","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Hungary","Males","Total","Employed persons","Total - all NACE activities","Hour","40.3",""
"2013","Hungary","Males","Part-time","Employed persons","Total - all NACE activities","Hour","23.2",""
"2013","Hungary","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2013","Hungary","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Hungary","Females","Total","Employed persons","Total - all NACE activities","Hour","38.6",""
"2013","Hungary","Females","Part-time","Employed persons","Total - all NACE activities","Hour","23.4",""
"2013","Hungary","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.2",""
"2013","Hungary","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Malta","Total","Total","Employed persons","Total - all NACE activities","Hour","38.4",""
"2013","Malta","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.7",""
"2013","Malta","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2013","Malta","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Malta","Males","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","Malta","Males","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Malta","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2013","Malta","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Malta","Females","Total","Employed persons","Total - all NACE activities","Hour","34.7",""
"2013","Malta","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.9",""
"2013","Malta","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.2",""
"2013","Malta","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Netherlands","Total","Total","Employed persons","Total - all NACE activities","Hour","30.0",""
"2013","Netherlands","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.5",""
"2013","Netherlands","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","Netherlands","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Netherlands","Males","Total","Employed persons","Total - all NACE activities","Hour","34.8",""
"2013","Netherlands","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2013","Netherlands","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.1",""
"2013","Netherlands","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Netherlands","Females","Total","Employed persons","Total - all NACE activities","Hour","24.4",""
"2013","Netherlands","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2013","Netherlands","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.4",""
"2013","Netherlands","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Austria","Total","Total","Employed persons","Total - all NACE activities","Hour","37.1",""
"2013","Austria","Total","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2013","Austria","Total","Full-time","Employed persons","Total - all NACE activities","Hour","43.1",""
"2013","Austria","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Austria","Males","Total","Employed persons","Total - all NACE activities","Hour","41.2",""
"2013","Austria","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2013","Austria","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.8",""
"2013","Austria","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Austria","Females","Total","Employed persons","Total - all NACE activities","Hour","32.4",""
"2013","Austria","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.1",""
"2013","Austria","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.8",""
"2013","Austria","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Poland","Total","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","Poland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","22.2",""
"2013","Poland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.3",""
"2013","Poland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Poland","Males","Total","Employed persons","Total - all NACE activities","Hour","42.6",""
"2013","Poland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","22.6",""
"2013","Poland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.6",""
"2013","Poland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Poland","Females","Total","Employed persons","Total - all NACE activities","Hour","38.4",""
"2013","Poland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","21.9",""
"2013","Poland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2013","Poland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Portugal","Total","Total","Employed persons","Total - all NACE activities","Hour","39.3",""
"2013","Portugal","Total","Part-time","Employed persons","Total - all NACE activities","Hour","16.6",""
"2013","Portugal","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.7",""
"2013","Portugal","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Portugal","Males","Total","Employed persons","Total - all NACE activities","Hour","40.9",""
"2013","Portugal","Males","Part-time","Employed persons","Total - all NACE activities","Hour","16.4",""
"2013","Portugal","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.8",""
"2013","Portugal","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Portugal","Females","Total","Employed persons","Total - all NACE activities","Hour","37.7",""
"2013","Portugal","Females","Part-time","Employed persons","Total - all NACE activities","Hour","16.7",""
"2013","Portugal","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.5",""
"2013","Portugal","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Romania","Total","Total","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Romania","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.2",""
"2013","Romania","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2013","Romania","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Romania","Males","Total","Employed persons","Total - all NACE activities","Hour","40.6",""
"2013","Romania","Males","Part-time","Employed persons","Total - all NACE activities","Hour","24.5",""
"2013","Romania","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.0",""
"2013","Romania","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Romania","Females","Total","Employed persons","Total - all NACE activities","Hour","39.3",""
"2013","Romania","Females","Part-time","Employed persons","Total - all NACE activities","Hour","22.0",""
"2013","Romania","Females","Full-time","Employed persons","Total - all NACE activities","Hour","39.9",""
"2013","Romania","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Slovenia","Total","Total","Employed persons","Total - all NACE activities","Hour","39.6",""
"2013","Slovenia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.4",""
"2013","Slovenia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.9",""
"2013","Slovenia","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Slovenia","Males","Total","Employed persons","Total - all NACE activities","Hour","40.6",""
"2013","Slovenia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.6",""
"2013","Slovenia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.4",""
"2013","Slovenia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Slovenia","Females","Total","Employed persons","Total - all NACE activities","Hour","38.3",""
"2013","Slovenia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.9",""
"2013","Slovenia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.2",""
"2013","Slovenia","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Slovakia","Total","Total","Employed persons","Total - all NACE activities","Hour","40.7",""
"2013","Slovakia","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.6",""
"2013","Slovakia","Total","Full-time","Employed persons","Total - all NACE activities","Hour","41.8",""
"2013","Slovakia","Total","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Slovakia","Males","Total","Employed persons","Total - all NACE activities","Hour","41.7",""
"2013","Slovakia","Males","Part-time","Employed persons","Total - all NACE activities","Hour","19.2",""
"2013","Slovakia","Males","Full-time","Employed persons","Total - all NACE activities","Hour","42.5",""
"2013","Slovakia","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Slovakia","Females","Total","Employed persons","Total - all NACE activities","Hour","39.4",""
"2013","Slovakia","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.8",""
"2013","Slovakia","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Slovakia","Females","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Finland","Total","Total","Employed persons","Total - all NACE activities","Hour","36.9",""
"2013","Finland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.4",""
"2013","Finland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.0",""
"2013","Finland","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Finland","Males","Total","Employed persons","Total - all NACE activities","Hour","39.0",""
"2013","Finland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.2",""
"2013","Finland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.3",""
"2013","Finland","Males","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Finland","Females","Total","Employed persons","Total - all NACE activities","Hour","34.8",""
"2013","Finland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.0",""
"2013","Finland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","38.5",""
"2013","Finland","Females","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Sweden","Total","Total","Employed persons","Total - all NACE activities","Hour","36.3",""
"2013","Sweden","Total","Part-time","Employed persons","Total - all NACE activities","Hour","23.7",""
"2013","Sweden","Total","Full-time","Employed persons","Total - all NACE activities","Hour","40.8",""
"2013","Sweden","Total","No response","Employed persons","Total - all NACE activities","Hour","28.7",""
"2013","Sweden","Males","Total","Employed persons","Total - all NACE activities","Hour","38.1",""
"2013","Sweden","Males","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2013","Sweden","Males","Full-time","Employed persons","Total - all NACE activities","Hour","41.2",""
"2013","Sweden","Males","No response","Employed persons","Total - all NACE activities","Hour","27.8","u"
"2013","Sweden","Females","Total","Employed persons","Total - all NACE activities","Hour","34.3",""
"2013","Sweden","Females","Part-time","Employed persons","Total - all NACE activities","Hour","25.0",""
"2013","Sweden","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.2",""
"2013","Sweden","Females","No response","Employed persons","Total - all NACE activities","Hour","29.6","u"
"2013","United Kingdom","Total","Total","Employed persons","Total - all NACE activities","Hour","36.5",""
"2013","United Kingdom","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.0",""
"2013","United Kingdom","Total","Full-time","Employed persons","Total - all NACE activities","Hour","42.8",""
"2013","United Kingdom","Total","No response","Employed persons","Total - all NACE activities","Hour","31.2",""
"2013","United Kingdom","Males","Total","Employed persons","Total - all NACE activities","Hour","40.9",""
"2013","United Kingdom","Males","Part-time","Employed persons","Total - all NACE activities","Hour","18.5",""
"2013","United Kingdom","Males","Full-time","Employed persons","Total - all NACE activities","Hour","44.2",""
"2013","United Kingdom","Males","No response","Employed persons","Total - all NACE activities","Hour","32.8","u"
"2013","United Kingdom","Females","Total","Employed persons","Total - all NACE activities","Hour","31.5",""
"2013","United Kingdom","Females","Part-time","Employed persons","Total - all NACE activities","Hour","19.2",""
"2013","United Kingdom","Females","Full-time","Employed persons","Total - all NACE activities","Hour","40.5",""
"2013","United Kingdom","Females","No response","Employed persons","Total - all NACE activities","Hour","28.6","u"
"2013","Iceland","Total","Total","Employed persons","Total - all NACE activities","Hour","39.5",""
"2013","Iceland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.5",""
"2013","Iceland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","44.9",""
"2013","Iceland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Iceland","Males","Total","Employed persons","Total - all NACE activities","Hour","43.7",""
"2013","Iceland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","16.4",""
"2013","Iceland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","47.3",""
"2013","Iceland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Iceland","Females","Total","Employed persons","Total - all NACE activities","Hour","34.8",""
"2013","Iceland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.7",""
"2013","Iceland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","41.6",""
"2013","Iceland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Norway","Total","Total","Employed persons","Total - all NACE activities","Hour","33.7",""
"2013","Norway","Total","Part-time","Employed persons","Total - all NACE activities","Hour","19.5",""
"2013","Norway","Total","Full-time","Employed persons","Total - all NACE activities","Hour","39.0",""
"2013","Norway","Total","No response","Employed persons","Total - all NACE activities","Hour",":","u"
"2013","Norway","Males","Total","Employed persons","Total - all NACE activities","Hour","36.2",""
"2013","Norway","Males","Part-time","Employed persons","Total - all NACE activities","Hour","17.5",""
"2013","Norway","Males","Full-time","Employed persons","Total - all NACE activities","Hour","39.5",""
"2013","Norway","Males","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Norway","Females","Total","Employed persons","Total - all NACE activities","Hour","30.9",""
"2013","Norway","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.3",""
"2013","Norway","Females","Full-time","Employed persons","Total - all NACE activities","Hour","38.4",""
"2013","Norway","Females","No response","Employed persons","Total - all NACE activities","Hour",":","c"
"2013","Switzerland","Total","Total","Employed persons","Total - all NACE activities","Hour","35.0",""
"2013","Switzerland","Total","Part-time","Employed persons","Total - all NACE activities","Hour","21.0",""
"2013","Switzerland","Total","Full-time","Employed persons","Total - all NACE activities","Hour","43.1",""
"2013","Switzerland","Total","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Switzerland","Males","Total","Employed persons","Total - all NACE activities","Hour","40.1",""
"2013","Switzerland","Males","Part-time","Employed persons","Total - all NACE activities","Hour","22.3",""
"2013","Switzerland","Males","Full-time","Employed persons","Total - all NACE activities","Hour","43.3",""
"2013","Switzerland","Males","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Switzerland","Females","Total","Employed persons","Total - all NACE activities","Hour","29.1",""
"2013","Switzerland","Females","Part-time","Employed persons","Total - all NACE activities","Hour","20.6",""
"2013","Switzerland","Females","Full-time","Employed persons","Total - all NACE activities","Hour","42.4",""
"2013","Switzerland","Females","No response","Employed persons","Total - all NACE activities","Hour",":",""
"2013","Montenegro","Total","Total","Employed persons","Total - all NACE activities","Hour","43.8",""
"2013","Montenegro","Total","Part-time","Employed persons","Total - all NACE activities","Hour","26.4",""
